,vendor_name,address_line_1,city,state,zip,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
553,"EASTPORT SIGNS LLC","1940 McDonald Avenue",Brooklyn,"New York",11223,40.605375,-73.972546,1,rooftop,1940,"McDonald Ave",,,Brooklyn,NY,"Kings County",11223,US,"City of New York"
554,"EatOkra Inc.","2151 Pacific Street",Brooklyn,"New York",11233,40.675887,-73.915196,1,rooftop,2151,"Pacific St",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
555,"Ebentive, Inc.","270 Rochester Avenue",Brooklyn,"New York",11213,40.669381,-73.928421,1,rooftop,270,"Rochester Ave",,,Brooklyn,NY,"Kings County",11213,US,"City of New York"
556,"Ebony Wood Craft Corp.","330 37th street",Brooklyn,"New York",11232,40.654498,-74.006444,1,rooftop,330,"37th St",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
557,"Ec Tran Inc.","1233 71st Street",Brooklyn,"New York",11228,40.623448,-74.006224,1,rooftop,1233,"71st St",,,Brooklyn,NY,"Kings County",11228,US,"City of New York"
558,"Eclore Floral","1222 Flatbush Ave",Brooklyn,"New York",11226,40.640317,-73.955671,1,rooftop,1222,"Flatbush Ave",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
559,"ECom Technologies Corp.","569 Grand Ave",Brooklyn,"New York",11238,40.678312,-73.962034,1,rooftop,569,"Grand Ave",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
560,"Ecosysm LLC","601 Albany Avenue",Brooklyn,"New York",11203,40.659851,-73.939545,1,rooftop,601,"Albany Ave",,,Brooklyn,NY,"Kings County",11203,US,"City of New York"
561,"Ecovation General Contractors Inc.","303 Beverley Road PR3",Brooklyn,"New York",11218,40.643189,-73.976918,1,rooftop,303,"Beverley Rd",Ste,PR3,Brooklyn,NY,"Kings County",11218,US,"City of New York"
562,"Ecovation General Contractors Inc.","303 Beverley Road PR3",Brooklyn,"New York",11218,40.643189,-73.976918,1,rooftop,303,"Beverley Rd",Ste,PR3,Brooklyn,NY,"Kings County",11218,US,"City of New York"
563,"Ecowise LLC","5423 1st Avenue",Brooklyn,"New York",11220,40.647663,-74.021786,1,rooftop,5423,"1st Ave",,,Brooklyn,NY,"Kings County",11220,US,"City of New York"
564,"EDR Construction & Management, Inc.","88 East 5th Street",Brooklyn,"New York",11218,40.65075,-73.977031,1,rooftop,88,"E 5th St",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
565,"EFB Contracting Inc.","1465 Gates Avenue",Brooklyn,"New York",11237,40.697733,-73.914245,1,rooftop,1465,"Gates Ave",,,Brooklyn,NY,"Kings County",11237,US,"City of New York"
566,"Effie's Paper :: Stationery&Whatnot","147 Prince Street",Brooklyn,"New York",11201,40.692808,-73.982442,1,rooftop,147,"Prince St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
567,"Eight Fifty Three B, LLC","231 Prospect Ave",Brooklyn,"New York",11215,40.664507,-73.990846,1,rooftop,231,"Prospect Ave",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
568,"EJ & S Contracting Corp.","901 Newkirk Avenue",Brooklyn,"New York",11230,40.633085,-73.96886,1,rooftop,901,"Newkirk Ave",,,Brooklyn,NY,"Kings County",11230,US,"City of New York"
569,"Elder Friends Concierge Services, LLC","5305 Avenue D",Brooklyn,"New York",11203,40.642517,-73.926206,1,rooftop,5305,"Ave D",,,Brooklyn,NY,"Kings County",11203,US,"City of New York"
570,"Electric Beets LLC","158 7th Avenue",Brooklyn,"New York",11215,40.672247,-73.977295,1,rooftop,158,"7th Ave",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
571,"Electric Fixx Inc.","42 Ralph Avenue",Brooklyn,"New York",11221,40.688863,-73.924049,1,rooftop,42,"Ralph Ave",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
572,"Element 9, LLC","42 West Street",Brooklyn,"New York",11222,40.728043,-73.958836,1,rooftop,42,"West St",,,Brooklyn,NY,"Kings County",11222,US,"City of New York"
573,"Elephant Jungle Inc.","247 Lefferts Avenue",Brooklyn,"New York",11225,40.662362,-73.952999,1,rooftop,247,"Lefferts Ave",,,Brooklyn,NY,"Kings County",11225,US,"City of New York"
574,"Elephants Custom Furniture Inc.","69 Van Dam Street",Brooklyn,"New York",11222,40.727263,-73.937296,1,rooftop,69,"Van Dam St",,,Brooklyn,NY,"Kings County",11222,US,"City of New York"
575,"Elevated Youth, Inc.","101 South 5th Street",Brooklyn,"New York",11249,40.711694,-73.964469,1,rooftop,101,"S 5th St",,,Brooklyn,NY,"Kings County",11249,US,"City of New York"
576,"Eleven3seven5 LLC","32 Court Street",Brooklyn,"New York",11201,40.692935,-73.99097,1,rooftop,32,"Court St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
577,"Elite Renovation & Builders Corp","31 Brighton 8th Place",Brooklyn,"New York",11235,40.580878,-73.96034,1,rooftop,31,"Brighton 8th Pl",,,Brooklyn,NY,"Kings County",11235,US,"City of New York"
578,"Elizabeth Clemants, LLC","82 Stratford Road",Brooklyn,"New York",11218,40.646774,-73.969438,1,rooftop,82,"Stratford Rd",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
579,"Elizabeth Howort","417 52nd Street",Brooklyn,"New York",11220,40.645088,-74.013064,1,rooftop,417,"52nd St",,,Brooklyn,NY,"Kings County",11220,US,"City of New York"
580,"Elizabeth Kennedy Landscape Architect, PLLC","63 Flushing Avenue Building 275 Room 202",Brooklyn,"New York",11205,40.698228,-73.975163,1,rooftop,63,"Flushing Ave",Unit,275,Brooklyn,NY,"Kings County",11205,US,"City of New York"
581,"Elizabeth Roberts Architecture & Design, P.C","168 7th Street 3C",Brooklyn,"New York",11215,40.672982,-73.990891,1,rooftop,168,"7th St",Fl,3,Brooklyn,NY,"Kings County",11215,US,"City of New York"
582,"Ellen Baxt Consulting LLC","534 17th Street",Brooklyn,"New York",11215,40.65747,-73.98122,1,rooftop,534,"17th St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
583,"Embodied Workplace, LLC","403 Park Place #2",Brooklyn,"New York",11238,40.675946,-73.964506,1,rooftop,403,"Park Pl",#,2,Brooklyn,NY,"Kings County",11238,US,"City of New York"
584,"EMCE DESIGNS","1322 east 86 street",Brooklyn,"New York",11236,40.631263,-73.901251,1,rooftop,1322,"E 86th St",,,Brooklyn,NY,"Kings County",11236,US,"City of New York"
585,"Emerge Notary Agency,LLC","68 Jay Street",Brooklyn,"New York",11201,40.70268,-73.9868,1,rooftop,68,"Jay St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
586,EmergeSoul,"380 Macdonough Street",Brooklyn,"New York",11233,40.68229,-73.931468,1,rooftop,380,"Mac Donough St",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
587,"Emme Essentials LLC","141 Flushing Ave, Unit 1112",Brooklyn,"New York",11205,40.698113,-73.971194,1,rooftop,141,"Flushing Ave",Unit,1112,Brooklyn,NY,"Kings County",11205,US,"City of New York"
588,"Empac Contracting Corp.","2920 Coney Island Avenue",Brooklyn,"New York",11235,40.585254,-73.960563,1,rooftop,2920,"Coney Island Ave",,,Brooklyn,NY,"Kings County",11235,US,"City of New York"
589,"Empire Electric Co., Inc.","1613 63rd Street",Brooklyn,"New York",11204,40.622976,-73.99321,1,rooftop,1613,"63rd St",,,Brooklyn,NY,"Kings County",11204,US,"City of New York"
590,"Empire Experience LLC","261 Montauk Avenue",Brooklyn,"New York",11208,40.67247,-73.877369,1,rooftop,261,"Montauk Ave",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
591,"Empire Cabinet & Marble, Inc","157 2nd Avenue",Brooklyn,"New York",11215,40.670457,-73.994978,1,rooftop,157,"2nd Ave",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
592,"Empire Medical & Dental Supplies Inc","63 Flushing Ave Building 280",Brooklyn,"New York",11205,40.698228,-73.975163,1,rooftop,63,"Flushing Ave",Unit,280,Brooklyn,NY,"Kings County",11205,US,"City of New York"
593,"Empire Medical & Dental Supplies Inc","63 Flushing Ave Building 280",Brooklyn,"New York",11205,40.698228,-73.975163,1,rooftop,63,"Flushing Ave",Unit,280,Brooklyn,NY,"Kings County",11205,US,"City of New York"
594,"EMUNA CONSULTANTS LTD.","2814 Avenue I",Brooklyn,"New York",11210,40.628878,-73.948769,1,rooftop,2814,"Ave I",,,Brooklyn,NY,"Kings County",11210,US,"City of New York"
595,"Enchanted By Karmisha","141 Albany Ave",Brooklyn,"New York",11213,40.675871,-73.938623,1,rooftop,141,"Albany Ave",,,Brooklyn,NY,"Kings County",11213,US,"City of New York"
596,"Encore Support Services LLC","1338 44th Street",Brooklyn,"New York",11219,40.637164,-73.988316,1,rooftop,1338,"44th St",,,Brooklyn,NY,"Kings County",11219,US,"City of New York"
597,"Energy Infrastructure Partners LLC","194 32nd Street",Brooklyn,"New York",11232,40.655798,-74.001083,1,rooftop,194,"32nd St",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
598,"Engraved Sign Studio Inc.","63 Flushing Avenue - Bldg. 280",Brooklyn,"New York",11205,40.698228,-73.975163,1,rooftop,63,"Flushing Ave",Unit,280,Brooklyn,NY,"Kings County",11205,US,"City of New York"
599,"ENJOYTech USA Corporation","403 Saint Marks Ave Suite C",Brooklyn,"New York",11238,40.67715,-73.961243,1,rooftop,403,"St Marks Ave",Apt,C,Brooklyn,NY,"Kings County",11238,US,"City of New York"
600,"Enlight CPA, LLC","257 86th Street",Brooklyn,"New York",11209,40.623853,-74.031906,1,rooftop,257,"86th St",,,Brooklyn,NY,"Kings County",11209,US,"City of New York"
601,"Enoem, Inc.","594 Dean Street",Brooklyn,"New York",11238,40.680538,-73.970171,1,rooftop,594,"Dean St",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
602,"Enterprise Management, LLC","634 Decatur Street",Brooklyn,"New York",11233,40.683158,-73.917479,1,rooftop,634,"Decatur St",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
603,"Entire Repertoire LLC","215 Crystal Street",Brooklyn,"New York",11208,40.673358,-73.873692,1,rooftop,215,"Crystal St",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
604,"Entrepreneurs Direct Link LLC","7 Marcus Garvey Blvd",Brooklyn,"New York",11206,40.699801,-73.941245,1,rooftop,7,"Marcus Garvey Blvd",,,Brooklyn,NY,"Kings County",11206,US,"City of New York"
605,"Envisioned Events by Suzette, LLC","173 Bainbridge Street",Brooklyn,"New York",11233,40.681195,-73.930243,1,rooftop,173,"Bainbridge St",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
606,"Epiphany Blue LLC","147 Prince Street",Brooklyn,"New York",11201,40.692808,-73.982442,1,rooftop,147,"Prince St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
607,"Episerve Corp.","266 Midwood Street",Brooklyn,"New York",11225,40.659916,-73.951876,1,rooftop,266,"Midwood St",,,Brooklyn,NY,"Kings County",11225,US,"City of New York"
608,"Eppur Si Muove, Inc.","728 41st Street",Brooklyn,"New York",11232,40.646926,-73.999944,1,rooftop,728,"41st St",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
609,"Eriksen Translations Inc.","360 Court Street, Unit 37",Brooklyn,"New York",11231,40.681947,-73.996265,1,rooftop,360,"Court St",Unit,37,Brooklyn,NY,"Kings County",11231,US,"City of New York"
610,"Erstwhile Mezcal LLC","923 Putnam Avenue",Brooklyn,"New York",11221,40.68712,-73.924341,1,rooftop,923,"Putnam Ave",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
611,"Erum Nadeem","630 Washington Avenue",Brooklyn,"New York",11238,40.679751,-73.96431,1,rooftop,630,"Washington Ave",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
612,"ES Wellness","160 Fenimore Street",Brooklyn,"New York",11225,40.658138,-73.957271,1,rooftop,160,"Fenimore St",,,Brooklyn,NY,"Kings County",11225,US,"City of New York"
613,"The Insurance Girl Brokerage","4512 Church Avenue",Brooklyn,"New York",11203,40.651415,-73.934695,1,rooftop,4512,"Church Ave",,,Brooklyn,NY,"Kings County",11203,US,"City of New York"
614,"ESNY Construction Services Inc","746 4th Avenue",Brooklyn,"New York",11232,40.66094,-73.997828,1,rooftop,746,"4th Ave",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
615,"Essy & Jo Creative Studio LLC","750 Putnam Ave Apt 2",Brooklyn,"New York",11221,40.686004,-73.931732,1,rooftop,750,"Putnam Ave",Apt,2,Brooklyn,NY,"Kings County",11221,US,"City of New York"
616,"Esther Day Care Inc.","1046 East 85th Street",Brooklyn,"New York",11236,40.63527,-73.90697,1,rooftop,1046,"E 85th St",,,Brooklyn,NY,"Kings County",11236,US,"City of New York"
617,"Estilo Lab Inc.","1655 East 91st Street",Brooklyn,"New York",11236,40.631302,-73.894458,1,rooftop,1655,"E 91st St",,,Brooklyn,NY,"Kings County",11236,US,"City of New York"
618,"studio black","88 Ryerson Street ",Brooklyn,"New York",11205,40.695095,-73.965453,1,rooftop,88,"Ryerson St",,,Brooklyn,NY,"Kings County",11205,US,"City of New York"
619,"Etier LLC","69 Belmont Avenue",Brooklyn,"New York",11212,40.668891,-73.907857,1,rooftop,69,"Belmont Ave",,,Brooklyn,NY,"Kings County",11212,US,"City of New York"
620,"Excelsior Business Development Associates, LLC","340 South 3rd Street",Brooklyn,"New York",11211,40.709206,-73.953753,1,rooftop,340,"S 3rd St",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
621,"Eye Go Optical LLC","989 Liberty Avenue",Brooklyn,"New York",11208,40.677886,-73.87351,1,rooftop,989,"Liberty Ave",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
622,"Eyes on Bed-Stuy, LLC","384 Tompkins Avenue",Brooklyn,"New York",11216,40.68422,-73.944226,1,rooftop,384,"Tompkins Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
623,"RA Technology Services","1193 East 40th St",Brooklyn,"New York",11210,40.626134,-73.937174,1,rooftop,1193,"E 40th St",,,Brooklyn,NY,"Kings County",11210,US,"City of New York"
624,"EZ Disposals LLC","111 Broadway",Brooklyn,"New York",11249,40.710516,-73.964446,1,rooftop,111,Broadway,,,Brooklyn,NY,"Kings County",11249,US,"City of New York"
625,"EZ Processing, LLC","1584 86th Street",Brooklyn,"New York",11228,40.610063,-74.007603,1,rooftop,1584,"86th St",,,Brooklyn,NY,"Kings County",11228,US,"City of New York"
626,"F.I. Electrical Corp.","424 Albany Ave",Brooklyn,"New York",11213,40.665065,-73.939964,1,rooftop,424,"Albany Ave",,,Brooklyn,NY,"Kings County",11213,US,"City of New York"
627,"Fabrica Architecture Studio D.P.C","135 Prospect Park Southwest",Brooklyn,"New York",11218,40.656136,-73.973879,1,rooftop,135,"Prospect Park SW",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
628,"Factory Systems Installer, Inc.","157 48th Street",Brooklyn,"New York",11232,40.650824,-74.016553,1,rooftop,157,"48th St",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
629,"Fair Deal Contruction Inc.","1179 East 55th Street",Brooklyn,"New York",11234,40.627991,-73.922731,1,rooftop,1179,"E 55th St",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
630,"Faircaribe, Inc.","222 Lenox Road",Brooklyn,"New York",12226,40.653675,-73.951579,0.9,rooftop,222,"Lenox Rd",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
631,"Family Matters and Wellness","1920 Strauss Street",Brooklyn,"New York",11212,40.667124,-73.916116,1,rooftop,1920,"Strauss St",,,Brooklyn,NY,"Kings County",11212,US,"City of New York"
632,"Fantastic Renovation & Construction Inc.","351 Etna Street",Brooklyn,"New York",11208,40.687649,-73.870889,1,rooftop,351,"Etna St",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
633,"Farragut Builders II, Inc.","4706 Farragut Road",Brooklyn,"New York",11203,40.637168,-73.93139,1,rooftop,4706,"Farragut Rd",,,Brooklyn,NY,"Kings County",11203,US,"City of New York"
634,"Fatty Sundays & Co., LLC","630 Flushing Avenue",Brooklyn,"New York",11206,40.699887,-73.948193,1,rooftop,630,"Flushing Ave",,,Brooklyn,NY,"Kings County",11206,US,"City of New York"
635,"Fazaq Inc.","1006 East 58th Street",Brooklyn,"New York",11234,40.630127,-73.920537,1,rooftop,1006,"E 58th St",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
636,"FBrothers & Company, Inc.","629 East 35th Street",Brooklyn,"New York",11203,40.639591,-73.943356,1,rooftop,629,"E 35th St",,,Brooklyn,NY,"Kings County",11203,US,"City of New York"
637,"FBY Security Services, Inc.","2792 Ocean Avenue",Brooklyn,"New York",11229,40.593329,-73.950671,1,rooftop,2792,"Ocean Ave",,,Brooklyn,NY,"Kings County",11229,US,"City of New York"
638,"FEBEOSA ENVIRONMENTAL SERVICES LLC","5022 Avenue",Brooklyn,"New York",11203,40.619131,-73.926018,0.8,nearest_rooftop_match,5023,"Ave N",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
639,"Feed Learning LLC","8 Vanderbilt Avenue",Brooklyn,"New York",11205,40.697558,-73.970885,1,rooftop,8,"Vanderbilt Ave",,,Brooklyn,NY,"Kings County",11205,US,"City of New York"
640,"FNA Studio","140 Jackson Street",Brooklyn,"New York",11211,40.716453,-73.94574,1,rooftop,140,"Jackson St",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
641,"Fidelis Services Group LLC","59 East 2nd Street",Brooklyn,"New York",11218,40.650666,-73.979573,1,rooftop,59,"E 2nd St",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
642,"Centrifugal Concrete","228 Frost Street",Brooklyn,"New York",11211,40.718225,-73.941954,1,rooftop,228,"Frost St",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
643,"Finesse Creations, Inc.","3004 Avenue J",Brooklyn,"New York",11210,40.626686,-73.946583,1,rooftop,3004,"Ave J",,,Brooklyn,NY,"Kings County",11210,US,"City of New York"
644,"Firm Foundation Security Services LLC","9417 Seaview Ave",Brooklyn,"New York",11236,40.632707,-73.891805,1,rooftop,9417,"Seaview Ave",,,Brooklyn,NY,"Kings County",11236,US,"City of New York"
645,"First Alert Security Services, Inc.","2174 Fulton Street",Brooklyn,"New York",11233,40.678063,-73.90966,1,rooftop,2174,"Fulton St",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
646,"First Construction Group Inc.","1120 Avenue L",Brooklyn,"New York",11230,40.619915,-73.963576,1,rooftop,1120,"Ave L",,,Brooklyn,NY,"Kings County",11230,US,"City of New York"
647,"First Priority Security LLC","232 Warwick Street",Brooklyn,"New York",11207,40.67832,-73.887256,1,rooftop,232,"Warwick St",,,Brooklyn,NY,"Kings County",11207,US,"City of New York"
648,"First Safety Training Inc.","768-770 Coney Island Avenue",Brooklyn,"New York",11218,40.638633,-73.968817,0.9,nearest_rooftop_match,770,"Coney Island Ave",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
649,"FirstInLine Media LLC","2308 East 21 Street",Brooklyn,"New York",11229,40.596174,-73.949897,1,rooftop,2308,"E 21st St",,,Brooklyn,NY,"Kings County",11229,US,"City of New York"
650,"FirstLive Inc.","219 Central Avenue",Brooklyn,"New York",11221,40.697457,-73.923813,1,rooftop,219,"Central Ave",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
651,"Five Pebbles LLC","65 1st Place",Brooklyn,"New York",11231,40.68097,-73.998564,1,rooftop,65,"1st Pl",,,Brooklyn,NY,"Kings County",11231,US,"City of New York"
652,"Five Points Learning Inc.","641 President Street",Brooklyn,"New York",11215,40.6761,-73.981441,1,rooftop,641,"President St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
653,"Flash Exterminating Inc.","310 Montgomery Street",Brooklyn,"New York",11225,40.665448,-73.954492,1,rooftop,310,"Montgomery St",,,Brooklyn,NY,"Kings County",11225,US,"City of New York"
654,"Flateau Realty, Corp.","368A Decatur St.",Brooklyn,"New York",11233,40.681898,-73.928598,1,rooftop,368,"Decatur St",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
655,"Flatlands Medical and Urgent Care PC","9613 Flatlands Avenue",Brooklyn,"New York",11236,40.643558,-73.901369,1,rooftop,9613,"Flatlands Ave",,,Brooklyn,NY,"Kings County",11236,US,"City of New York"
656,"Flint Creative Inc.","47 Bergen St",Brooklyn,"New York",11201,40.687213,-73.991341,1,rooftop,47,"Bergen St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
657,"Flow State Electric, LLC","1471 Myrtle Avenue",Brooklyn,"New York",11237,40.699062,-73.916904,1,rooftop,1471,"Myrtle Ave",,,Brooklyn,NY,"Kings County",11237,US,"City of New York"
658,"Fly Foods, LLC","716 Humboldt Street",Brooklyn,"New York",11222,40.72638,-73.945406,1,rooftop,716,"Humboldt St",,,Brooklyn,NY,"Kings County",11222,US,"City of New York"
659,"FNC Expediting","147 Prince Street",Brooklyn,"New York",11201,40.692808,-73.982442,1,rooftop,147,"Prince St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
